customer_id,bill_period_end,bill_amount,usage_m3,due_date
C100313,2023-12-31,49.53,15.39,2024-01-14
C100313,2024-01-31,36.78,10.78,2024-02-14
C100313,2024-02-29,26.28,5.86,2024-03-14
C100313,2024-03-31,34.51,9.1,2024-04-14
C100313,2024-04-30,42.77,12.92,2024-05-14
C100313,2024-05-31,48.0,15.6,2024-06-14
C100313,2024-06-30,35.46,10.11,2024-07-14
C100313,2024-07-31,32.44,8.72,2024-08-14
C100313,2024-08-31,49.85,15.82,2024-09-14
C100313,2024-09-30,39.45,11.53,2024-10-14
C100313,2024-10-31,31.69,7.93,2024-11-14
C100313,2024-11-30,38.19,11.13,2024-12-14
C100313,2024-12-31,45.21,14.44,2025-01-14
C100313,2025-01-31,40.31,11.69,2025-02-14
C100313,2025-02-28,43.74,13.89,2025-03-14
C100313,2025-03-31,30.93,7.27,2025-04-14
C100313,2025-04-30,30.1,7.41,2025-05-14
C100313,2025-05-31,34.21,8.8,2025-06-14
C100313,2025-06-30,35.28,9.58,2025-07-14
C100313,2025-07-31,38.93,10.89,2025-08-14
C100313,2025-08-31,40.72,11.72,2025-09-14
C100313,2025-09-30,51.58,16.48,2025-10-14
C100313,2025-10-31,33.84,9.15,2025-11-14
C100313,2025-11-30,36.78,10.62,2025-12-14
C100313,2025-12-31,36.28,9.86,2026-01-14
C100314,2022-01-31,47.85,15.53,2022-02-14
C100314,2022-02-28,47.88,15.53,2022-03-14
C100314,2022-03-31,37.32,10.79,2022-04-14
C100314,2022-04-30,52.45,16.97,2022-05-14
C100314,2022-05-31,35.3,9.3,2022-06-14
C100314,2022-06-30,42.17,13.27,2022-07-14
C100314,2022-07-31,46.51,14.14,2022-08-14
C100314,2022-08-31,30.86,7.42,2022-09-14
C100314,2022-09-30,41.08,12.54,2022-10-14
C100314,2022-10-31,25.37,5.0,2022-11-14
C100314,2022-11-30,45.8,14.26,2022-12-14
C100314,2022-12-31,35.39,9.26,2023-01-14
C100314,2023-01-31,45.73,14.08,2023-02-14
C100314,2023-02-28,45.87,14.47,2023-03-14
C100314,2023-03-31,46.42,15.07,2023-04-14
C100314,2023-04-30,45.58,13.89,2023-05-14
C100314,2023-05-31,39.99,11.23,2023-06-14
C100314,2023-06-30,36.4,9.82,2023-07-14
C100314,2023-07-31,37.63,10.45,2023-08-14
C100314,2023-08-31,32.53,8.02,2023-09-14
C100314,2023-09-30,37.86,10.55,2023-10-14
C100314,2023-10-31,38.98,10.79,2023-11-14
C100314,2023-11-30,35.78,9.86,2023-12-14
C100314,2023-12-31,30.96,7.46,2024-01-14
C100314,2024-01-31,33.78,8.85,2024-02-14
C100314,2024-02-29,24.53,5.0,2024-03-14
C100314,2024-03-31,38.18,11.17,2024-04-14
C100314,2024-04-30,41.38,12.5,2024-05-14
C100314,2024-05-31,24.69,5.0,2024-06-14
C100314,2024-06-30,38.14,11.33,2024-07-14
C100314,2024-07-31,35.79,10.33,2024-08-14
C100314,2024-08-31,31.24,7.87,2024-09-14
C100314,2024-09-30,35.43,10.0,2024-10-14
C100314,2024-10-31,47.04,14.31,2024-11-14
C100314,2024-11-30,34.68,9.35,2024-12-14
C100314,2024-12-31,42.71,12.57,2025-01-14
C100314,2025-01-31,43.8,13.46,2025-02-14
C100314,2025-02-28,36.16,10.04,2025-03-14
C100314,2025-03-31,47.35,14.76,2025-04-14
C100314,2025-04-30,42.94,12.61,2025-05-14
C100314,2025-05-31,36.73,10.45,2025-06-14
C100314,2025-06-30,50.15,16.52,2025-07-14
C100314,2025-07-31,43.73,13.07,2025-08-14
C100314,2025-08-31,28.22,6.63,2025-09-14
C100314,2025-09-30,37.46,10.11,2025-10-14
C100314,2025-10-31,54.8,18.02,2025-11-14
C100314,2025-11-30,34.44,9.33,2025-12-14
C100314,2025-12-31,40.88,12.54,2026-01-14
C100315,2022-01-31,48.35,15.2,2022-02-14
C100315,2022-02-28,43.75,13.51,2022-03-14
C100315,2022-03-31,44.3,13.51,2022-04-14
C100315,2022-04-30,41.48,12.84,2022-05-14
C100315,2022-05-31,36.54,10.62,2022-06-14
C100315,2022-06-30,32.09,8.39,2022-07-14
C100315,2022-07-31,38.37,11.12,2022-08-14
C100315,2022-08-31,34.05,9.3,2022-09-14
C100315,2022-09-30,34.43,9.4,2022-10-14
C100315,2022-10-31,47.48,14.71,2022-11-14
C100315,2022-11-30,36.23,10.45,2022-12-14
C100315,2022-12-31,50.28,16.32,2023-01-14
C100315,2023-01-31,41.58,12.57,2023-02-14
C100315,2023-02-28,38.74,11.34,2023-03-14
C100315,2023-03-31,28.86,6.71,2023-04-14
C100315,2023-04-30,51.45,16.3,2023-05-14
C100315,2023-05-31,37.93,10.55,2023-06-14
C100315,2023-06-30,25.3,5.0,2023-07-14
C100315,2023-07-31,42.6,12.39,2023-08-14
C100315,2023-08-31,36.13,10.12,2023-09-14
C100315,2023-09-30,32.91,8.32,2023-10-14
C100315,2023-10-31,42.69,13.33,2023-11-14
C100315,2023-11-30,24.42,5.0,2023-12-14
C100315,2023-12-31,35.91,9.85,2024-01-14
C100315,2024-01-31,39.13,11.07,2024-02-14
C100315,2024-02-29,45.55,14.04,2024-03-14
C100315,2024-03-31,51.85,17.26,2024-04-14
C100315,2024-04-30,37.95,10.39,2024-05-14
C100315,2024-05-31,39.49,11.66,2024-06-14
C100315,2024-06-30,50.53,16.63,2024-07-14
C100315,2024-07-31,35.68,10.13,2024-08-14
C100315,2024-08-31,40.09,11.33,2024-09-14
C100315,2024-09-30,30.06,7.59,2024-10-14
C100315,2024-10-31,49.84,15.9,2024-11-14
C100315,2024-11-30,34.78,9.59,2024-12-14
C100315,2024-12-31,41.31,12.48,2025-01-14
C100315,2025-01-31,41.12,12.53,2025-02-14
C100315,2025-02-28,40.25,11.99,2025-03-14
C100315,2025-03-31,36.54,10.31,2025-04-14
C100315,2025-04-30,40.43,11.6,2025-05-14
C100315,2025-05-31,48.03,14.78,2025-06-14
C100315,2025-06-30,47.29,15.55,2025-07-14
C100315,2025-07-31,34.86,9.72,2025-08-14
C100315,2025-08-31,35.05,9.19,2025-09-14
C100315,2025-09-30,33.62,8.62,2025-10-14
C100315,2025-10-31,53.65,17.72,2025-11-14
C100315,2025-11-30,39.59,11.77,2025-12-14
C100315,2025-12-31,45.89,14.74,2026-01-14
C100316,2022-01-31,47.25,14.45,2022-02-14
C100316,2022-02-28,54.28,18.55,2022-03-14
C100316,2022-03-31,38.61,11.34,2022-04-14
C100316,2022-04-30,32.81,8.64,2022-05-14
C100316,2022-05-31,49.49,15.77,2022-06-14
C100316,2022-06-30,42.87,12.96,2022-07-14
C100316,2022-07-31,40.57,11.73,2022-08-14
C100316,2022-08-31,46.45,14.5,2022-09-14
C100316,2022-09-30,42.05,12.38,2022-10-14
C100316,2022-10-31,49.82,15.67,2022-11-14
C100316,2022-11-30,42.24,12.69,2022-12-14
C100316,2022-12-31,46.27,14.88,2023-01-14
C100316,2023-01-31,44.7,13.97,2023-02-14
C100316,2023-02-28,38.55,11.44,2023-03-14
C100316,2023-03-31,40.38,11.45,2023-04-14
C100316,2023-04-30,37.18,10.52,2023-05-14
C100316,2023-05-31,40.87,11.76,2023-06-14
C100316,2023-06-30,36.3,9.64,2023-07-14
C100316,2023-07-31,39.55,11.68,2023-08-14
C100316,2023-08-31,39.1,11.73,2023-09-14
C100316,2023-09-30,40.38,11.6,2023-10-14
C100316,2023-10-31,41.11,12.13,2023-11-14
C100316,2023-11-30,37.75,10.47,2023-12-14
C100316,2023-12-31,39.34,11.56,2024-01-14
C100316,2024-01-31,30.23,7.74,2024-02-14
C100316,2024-02-29,41.34,12.01,2024-03-14
C100316,2024-03-31,35.57,9.32,2024-04-14
C100316,2024-04-30,41.07,11.81,2024-05-14
C100316,2024-05-31,35.13,9.29,2024-06-14
C100316,2024-06-30,26.43,5.74,2024-07-14
C100316,2024-07-31,48.95,16.07,2024-08-14
C100316,2024-08-31,36.17,10.18,2024-09-14
C100316,2024-09-30,46.99,14.73,2024-10-14
C100316,2024-10-31,37.06,10.17,2024-11-14
C100316,2024-11-30,50.72,16.65,2024-12-14
C100316,2024-12-31,34.14,9.12,2025-01-14
C100316,2025-01-31,42.97,12.97,2025-02-14
C100316,2025-02-28,34.0,9.28,2025-03-14
C100316,2025-03-31,57.94,19.11,2025-04-14
C100316,2025-04-30,37.65,10.9,2025-05-14
C100316,2025-05-31,44.45,13.18,2025-06-14
C100316,2025-06-30,39.31,11.85,2025-07-14
C100316,2025-07-31,37.56,10.56,2025-08-14
C100316,2025-08-31,41.48,12.01,2025-09-14
C100316,2025-09-30,45.07,14.51,2025-10-14
C100316,2025-10-31,43.74,13.3,2025-11-14
C100316,2025-11-30,40.67,12.46,2025-12-14
C100316,2025-12-31,43.82,13.81,2026-01-14
C100317,2022-01-31,51.01,17.05,2022-02-14
C100317,2022-02-28,37.54,10.65,2022-03-14
C100317,2022-03-31,28.4,6.62,2022-04-14
C100317,2022-04-30,33.32,8.26,2022-05-14
C100317,2022-05-31,33.08,8.11,2022-06-14
C100317,2022-06-30,31.9,8.19,2022-07-14
C100317,2022-07-31,32.84,8.17,2022-08-14
C100317,2022-08-31,37.41,10.18,2022-09-14
C100317,2022-09-30,38.57,11.15,2022-10-14
C100317,2022-10-31,39.29,11.59,2022-11-14
C100317,2022-11-30,35.93,9.54,2022-12-14
C100317,2022-12-31,45.76,14.42,2023-01-14
C100317,2023-01-31,42.52,13.32,2023-02-14
C100317,2023-02-28,49.29,15.99,2023-03-14
C100317,2023-03-31,45.0,13.64,2023-04-14
C100317,2023-04-30,36.22,10.13,2023-05-14
C100317,2023-05-31,44.13,13.69,2023-06-14
C100317,2023-06-30,37.58,10.87,2023-07-14
C100317,2023-07-31,40.12,11.96,2023-08-14
C100317,2023-08-31,41.2,11.91,2023-09-14
C100317,2023-09-30,37.45,10.26,2023-10-14
C100317,2023-10-31,40.07,11.26,2023-11-14
C100317,2023-11-30,38.82,11.1,2023-12-14
C100317,2023-12-31,35.18,9.48,2024-01-14
C100317,2024-01-31,27.59,6.09,2024-02-14
C100317,2024-02-29,35.76,9.91,2024-03-14
C100317,2024-03-31,41.91,11.96,2024-04-14
C100317,2024-04-30,43.57,13.71,2024-05-14
C100317,2024-05-31,42.49,12.47,2024-06-14
C100317,2024-06-30,35.42,9.59,2024-07-14
C100317,2024-07-31,34.01,8.56,2024-08-14
C100317,2024-08-31,35.0,9.82,2024-09-14
C100317,2024-09-30,32.76,8.22,2024-10-14
C100317,2024-10-31,26.68,5.71,2024-11-14
C100317,2024-11-30,29.71,7.42,2024-12-14
C100317,2024-12-31,48.34,15.44,2025-01-14
C100317,2025-01-31,51.68,16.89,2025-02-14
C100317,2025-02-28,45.47,13.78,2025-03-14
C100317,2025-03-31,39.64,11.29,2025-04-14
C100317,2025-04-30,31.24,7.52,2025-05-14
C100317,2025-05-31,37.3,10.17,2025-06-14
C100317,2025-06-30,40.24,11.66,2025-07-14
C100317,2025-07-31,41.41,12.03,2025-08-14
C100317,2025-08-31,40.58,11.84,2025-09-14
C100317,2025-09-30,44.21,13.46,2025-10-14
C100317,2025-10-31,50.68,15.86,2025-11-14
C100317,2025-11-30,36.2,10.39,2025-12-14
C100317,2025-12-31,58.56,19.26,2026-01-14
C100318,2022-01-31,28.93,6.43,2022-02-14
C100318,2022-02-28,35.93,9.68,2022-03-14
C100318,2022-03-31,41.33,11.96,2022-04-14
C100318,2022-04-30,40.27,12.37,2022-05-14
C100318,2022-05-31,36.55,10.12,2022-06-14
C100318,2022-06-30,33.9,9.08,2022-07-14
C100318,2022-07-31,47.98,15.19,2022-08-14
C100318,2022-08-31,33.5,8.97,2022-09-14
C100318,2022-09-30,32.38,8.11,2022-10-14
C100318,2022-10-31,47.83,15.23,2022-11-14
C100318,2022-11-30,43.15,13.65,2022-12-14
C100318,2022-12-31,47.24,14.69,2023-01-14
C100318,2023-01-31,41.09,12.41,2023-02-14
C100318,2023-02-28,32.4,8.08,2023-03-14
C100318,2023-03-31,40.24,11.66,2023-04-14
C100318,2023-04-30,30.79,7.22,2023-05-14
C100318,2023-05-31,39.24,11.14,2023-06-14
C100318,2023-06-30,39.35,11.76,2023-07-14
C100318,2023-07-31,41.32,12.59,2023-08-14
C100318,2023-08-31,37.09,10.02,2023-09-14
C100318,2023-09-30,40.76,12.36,2023-10-14
C100318,2023-10-31,33.49,8.74,2023-11-14
C100318,2023-11-30,45.41,13.95,2023-12-14
C100318,2023-12-31,43.02,13.57,2024-01-14
C100318,2024-01-31,34.84,9.72,2024-02-14
C100318,2024-02-29,43.51,13.18,2024-03-14
C100318,2024-03-31,45.76,14.27,2024-04-14
C100318,2024-04-30,37.73,11.2,2024-05-14
C100318,2024-05-31,33.46,8.59,2024-06-14
C100318,2024-06-30,36.61,10.65,2024-07-14
C100318,2024-07-31,39.82,11.39,2024-08-14
C100318,2024-08-31,31.8,8.31,2024-09-14
C100318,2024-09-30,32.09,8.14,2024-10-14
C100318,2024-10-31,41.59,12.3,2024-11-14
C100318,2024-11-30,43.47,13.58,2024-12-14
C100318,2024-12-31,52.42,17.51,2025-01-14
C100318,2025-01-31,44.46,13.68,2025-02-14
C100318,2025-02-28,33.52,8.53,2025-03-14
C100318,2025-03-31,51.48,16.74,2025-04-14
C100318,2025-04-30,43.74,13.64,2025-05-14
C100318,2025-05-31,26.55,5.75,2025-06-14
C100318,2025-06-30,31.55,7.84,2025-07-14
C100318,2025-07-31,33.98,8.99,2025-08-14
C100318,2025-08-31,42.17,12.19,2025-09-14
C100318,2025-09-30,25.16,5.0,2025-10-14
C100318,2025-10-31,37.26,10.7,2025-11-14
C100318,2025-11-30,45.07,13.47,2025-12-14
C100318,2025-12-31,25.82,5.0,2026-01-14
C100319,2022-01-31,50.05,,2022-02-14
C100319,2022-02-28,51.22,,2022-03-14
C100319,2022-03-31,49.23,,2022-04-14
C100319,2022-04-30,52.15,,2022-05-14
C100319,2022-05-31,51.95,,2022-06-14
C100319,2022-06-30,50.07,,2022-07-14
C100319,2022-07-31,49.32,,2022-08-14
C100319,2022-08-31,49.76,,2022-09-14
C100319,2022-09-30,51.96,,2022-10-14
C100319,2022-10-31,50.91,,2022-11-14
C100319,2022-11-30,50.69,,2022-12-14
C100319,2022-12-31,51.52,,2023-01-14
C100319,2023-01-31,50.86,,2023-02-14
C100319,2023-02-28,51.62,,2023-03-14
C100319,2023-03-31,51.73,,2023-04-14
C100319,2023-04-30,50.01,,2023-05-14
C100319,2023-05-31,50.84,,2023-06-14
C100319,2023-06-30,50.63,,2023-07-14
C100319,2023-07-31,51.29,,2023-08-14
C100319,2023-08-31,50.48,,2023-09-14
C100319,2023-09-30,50.42,,2023-10-14
C100319,2023-10-31,51.94,,2023-11-14
C100319,2023-11-30,51.68,,2023-12-14
C100319,2023-12-31,52.16,,2024-01-14
C100319,2024-01-31,49.58,,2024-02-14
C100319,2024-02-29,50.57,,2024-03-14
C100319,2024-03-31,51.72,,2024-04-14
C100319,2024-04-30,51.52,,2024-05-14
C100319,2024-05-31,50.58,,2024-06-14
C100319,2024-06-30,50.47,,2024-07-14
C100319,2024-07-31,51.21,,2024-08-14
C100319,2024-08-31,51.45,,2024-09-14
C100319,2024-09-30,51.64,,2024-10-14
C100319,2024-10-31,49.72,,2024-11-14
C100319,2024-11-30,50.59,,2024-12-14
C100319,2024-12-31,51.14,,2025-01-14
C100319,2025-01-31,51.59,,2025-02-14
C100319,2025-02-28,49.42,,2025-03-14
C100319,2025-03-31,51.23,,2025-04-14
C100319,2025-04-30,49.56,,2025-05-14
C100319,2025-05-31,50.4,,2025-06-14
C100319,2025-06-30,49.92,,2025-07-14
C100319,2025-07-31,49.51,,2025-08-14
C100319,2025-08-31,49.73,,2025-09-14
C100319,2025-09-30,51.05,,2025-10-14
C100319,2025-10-31,50.78,,2025-11-14
C100319,2025-11-30,51.94,,2025-12-14
C100319,2025-12-31,49.92,,2026-01-14
C100320,2022-01-31,49.22,,2022-02-14
C100320,2022-02-28,50.23,,2022-03-14
C100320,2022-03-31,51.3,,2022-04-14
C100320,2022-04-30,49.3,,2022-05-14
C100320,2022-05-31,49.01,,2022-06-14
C100320,2022-06-30,51.21,,2022-07-14
C100320,2022-07-31,49.23,,2022-08-14
C100320,2022-08-31,50.11,,2022-09-14
C100320,2022-09-30,50.03,,2022-10-14
C100320,2022-10-31,49.0,,2022-11-14
C100320,2022-11-30,51.97,,2022-12-14
C100320,2022-12-31,50.87,,2023-01-14
C100320,2023-01-31,49.73,,2023-02-14
C100320,2023-02-28,50.14,,2023-03-14
C100320,2023-03-31,51.0,,2023-04-14
C100320,2023-04-30,51.37,,2023-05-14
C100320,2023-05-31,50.21,,2023-06-14
C100320,2023-06-30,50.68,,2023-07-14
C100320,2023-07-31,50.01,,2023-08-14
C100320,2023-08-31,49.04,,2023-09-14
C100320,2023-09-30,49.72,,2023-10-14
C100320,2023-10-31,50.56,,2023-11-14
C100320,2023-11-30,49.87,,2023-12-14
C100320,2023-12-31,49.3,,2024-01-14
C100320,2024-01-31,51.7,,2024-02-14
C100320,2024-02-29,51.14,,2024-03-14
C100320,2024-03-31,51.62,,2024-04-14
C100320,2024-04-30,50.16,,2024-05-14
C100320,2024-05-31,51.17,,2024-06-14
C100320,2024-06-30,50.91,,2024-07-14
C100320,2024-07-31,50.04,,2024-08-14
C100320,2024-08-31,50.01,,2024-09-14
C100320,2024-09-30,50.76,,2024-10-14
C100320,2024-10-31,49.02,,2024-11-14
C100320,2024-11-30,49.26,,2024-12-14
C100320,2024-12-31,50.96,,2025-01-14
C100320,2025-01-31,51.33,,2025-02-14
C100320,2025-02-28,49.19,,2025-03-14
C100320,2025-03-31,50.4,,2025-04-14
C100320,2025-04-30,51.2,,2025-05-14
C100320,2025-05-31,50.21,,2025-06-14
C100320,2025-06-30,49.36,,2025-07-14
C100320,2025-07-31,50.94,,2025-08-14
C100320,2025-08-31,51.82,,2025-09-14
C100320,2025-09-30,51.71,,2025-10-14
C100320,2025-10-31,51.62,,2025-11-14
C100320,2025-11-30,51.9,,2025-12-14
C100320,2025-12-31,51.44,,2026-01-14
C100321,2022-01-31,38.13,11.08,2022-02-14
C100321,2022-02-28,49.51,15.49,2022-03-14
C100321,2022-03-31,41.85,12.19,2022-04-14
C100321,2022-04-30,59.79,20.21,2022-05-14
C100321,2022-05-31,29.03,6.47,2022-06-14
C100321,2022-06-30,27.07,6.24,2022-07-14
C100321,2022-07-31,41.68,12.41,2022-08-14
C100321,2022-08-31,37.27,10.16,2022-09-14
C100321,2022-09-30,41.28,12.46,2022-10-14
C100321,2022-10-31,31.75,8.25,2022-11-14
C100321,2022-11-30,38.93,11.58,2022-12-14
C100321,2022-12-31,43.15,12.98,2023-01-14
C100321,2023-01-31,37.22,10.41,2023-02-14
C100321,2023-02-28,41.27,12.38,2023-03-14
C100321,2023-03-31,32.37,7.9,2023-04-14
C100321,2023-04-30,41.28,11.99,2023-05-14
C100321,2023-05-31,45.35,14.03,2023-06-14
C100321,2023-06-30,30.9,7.36,2023-07-14
C100321,2023-07-31,29.68,7.13,2023-08-14
C100321,2023-08-31,42.93,13.01,2023-09-14
C100321,2023-09-30,31.17,7.4,2023-10-14
C100321,2023-10-31,44.05,13.1,2023-11-14
C100321,2023-11-30,40.16,11.58,2023-12-14
C100321,2023-12-31,37.57,10.65,2024-01-14
C100321,2024-01-31,50.06,15.84,2024-02-14
C100321,2024-02-29,46.39,14.24,2024-03-14
C100321,2024-03-31,40.84,12.17,2024-04-14
C100321,2024-04-30,26.26,5.62,2024-05-14
C100321,2024-05-31,42.13,12.27,2024-06-14
C100321,2024-06-30,31.92,7.75,2024-07-14
C100321,2024-07-31,34.67,9.61,2024-08-14
C100321,2024-08-31,37.52,10.25,2024-09-14
C100321,2024-09-30,47.6,15.11,2024-10-14
C100321,2024-10-31,36.97,10.37,2024-11-14
C100321,2024-11-30,30.93,7.74,2024-12-14
C100321,2024-12-31,48.57,15.69,2025-01-14
C100321,2025-01-31,45.62,13.84,2025-02-14
C100321,2025-02-28,45.13,13.8,2025-03-14
C100321,2025-03-31,47.79,15.31,2025-04-14
C100321,2025-04-30,48.6,15.31,2025-05-14
C100321,2025-05-31,32.7,8.42,2025-06-14
C100321,2025-06-30,29.55,7.0,2025-07-14
C100321,2025-07-31,41.96,12.06,2025-08-14
C100321,2025-08-31,35.47,9.63,2025-09-14
C100321,2025-09-30,37.09,10.15,2025-10-14
C100321,2025-10-31,32.54,8.2,2025-11-14
C100321,2025-11-30,43.28,12.96,2025-12-14
C100321,2025-12-31,42.89,12.84,2026-01-14
C100322,2022-01-31,38.91,11.46,2022-02-14
C100322,2022-02-28,32.68,8.05,2022-03-14
C100322,2022-03-31,45.65,14.58,2022-04-14
C100322,2022-04-30,40.23,11.64,2022-05-14
C100322,2022-05-31,43.49,13.24,2022-06-14
C100322,2022-06-30,25.78,5.34,2022-07-14
C100322,2022-07-31,36.1,10.25,2022-08-14
C100322,2022-08-31,33.42,8.57,2022-09-14
C100322,2022-09-30,36.63,10.65,2022-10-14
C100322,2022-10-31,44.56,13.36,2022-11-14
C100322,2022-11-30,42.19,12.4,2022-12-14
C100322,2022-12-31,40.78,11.81,2023-01-14
C100322,2023-01-31,39.27,11.91,2023-02-14
C100322,2023-02-28,31.71,7.59,2023-03-14
C100322,2023-03-31,33.31,9.08,2023-04-14
C100322,2023-04-30,44.19,13.8,2023-05-14
C100322,2023-05-31,34.68,9.35,2023-06-14
C100322,2023-06-30,43.62,12.89,2023-07-14
C100322,2023-07-31,41.23,12.02,2023-08-14
C100322,2023-08-31,40.7,12.28,2023-09-14
C100322,2023-09-30,39.68,11.36,2023-10-14
C100322,2023-10-31,35.31,9.91,2023-11-14
C100322,2023-11-30,38.47,11.05,2023-12-14
C100322,2023-12-31,42.93,13.47,2024-01-14
C100322,2024-01-31,26.99,6.14,2024-02-14
C100322,2024-02-29,48.67,15.09,2024-03-14
C100322,2024-03-31,36.85,10.14,2024-04-14
C100322,2024-04-30,36.99,10.78,2024-05-14
C100322,2024-05-31,36.74,10.37,2024-06-14
C100322,2024-06-30,37.3,10.15,2024-07-14
C100322,2024-07-31,29.31,7.1,2024-08-14
C100322,2024-08-31,38.22,10.59,2024-09-14
C100322,2024-09-30,39.51,11.99,2024-10-14
C100322,2024-10-31,26.69,5.89,2024-11-14
C100322,2024-11-30,32.05,8.06,2024-12-14
C100322,2024-12-31,45.16,14.16,2025-01-14
C100322,2025-01-31,45.29,13.8,2025-02-14
C100322,2025-02-28,42.63,12.56,2025-03-14
C100322,2025-03-31,34.51,9.67,2025-04-14
C100322,2025-04-30,41.93,12.79,2025-05-14
C100322,2025-05-31,31.73,7.67,2025-06-14
C100322,2025-06-30,36.28,9.92,2025-07-14
C100322,2025-07-31,29.48,7.12,2025-08-14
C100322,2025-08-31,36.04,9.86,2025-09-14
C100322,2025-09-30,31.35,8.09,2025-10-14
C100322,2025-10-31,43.75,12.89,2025-11-14
C100322,2025-11-30,42.59,12.57,2025-12-14
C100322,2025-12-31,36.33,10.24,2026-01-14
C100323,2022-01-31,48.35,15.56,2022-02-14
C100323,2022-02-28,36.11,9.67,2022-03-14
C100323,2022-03-31,40.83,11.92,2022-04-14
C100323,2022-04-30,36.24,9.94,2022-05-14
C100323,2022-05-31,42.1,12.96,2022-06-14
C100323,2022-06-30,41.6,12.32,2022-07-14
C100323,2022-07-31,45.85,13.77,2022-08-14
C100323,2022-08-31,38.08,10.95,2022-09-14
C100323,2022-09-30,25.47,5.0,2022-10-14
C100323,2022-10-31,36.14,10.42,2022-11-14
C100323,2022-11-30,51.16,16.29,2022-12-14
C100323,2022-12-31,39.97,11.44,2023-01-14
C100323,2023-01-31,28.94,7.04,2023-02-14
C100323,2023-02-28,45.5,13.61,2023-03-14
C100323,2023-03-31,45.22,13.44,2023-04-14
C100323,2023-04-30,35.85,9.64,2023-05-14
C100323,2023-05-31,37.78,10.47,2023-06-14
C100323,2023-06-30,33.33,8.68,2023-07-14
C100323,2023-07-31,39.29,11.89,2023-08-14
C100323,2023-08-31,38.32,10.89,2023-09-14
C100323,2023-09-30,32.92,8.15,2023-10-14
C100323,2023-10-31,39.95,11.52,2023-11-14
C100323,2023-11-30,37.31,10.01,2023-12-14
C100323,2023-12-31,51.98,16.45,2024-01-14
C100323,2024-01-31,46.78,15.01,2024-02-14
C100323,2024-02-29,41.3,12.01,2024-03-14
C100323,2024-03-31,41.73,12.23,2024-04-14
C100323,2024-04-30,47.02,14.21,2024-05-14
C100323,2024-05-31,37.37,10.65,2024-06-14
C100323,2024-06-30,41.04,12.6,2024-07-14
C100323,2024-07-31,44.47,14.19,2024-08-14
C100323,2024-08-31,35.29,9.55,2024-09-14
C100323,2024-09-30,48.82,15.24,2024-10-14
C100323,2024-10-31,47.8,15.11,2024-11-14
C100323,2024-11-30,43.51,12.69,2024-12-14
C100323,2024-12-31,39.49,11.1,2025-01-14
C100323,2025-01-31,44.49,13.14,2025-02-14
C100323,2025-02-28,39.01,11.66,2025-03-14
C100323,2025-03-31,35.07,9.85,2025-04-14
C100323,2025-04-30,43.96,12.95,2025-05-14
C100323,2025-05-31,32.66,8.51,2025-06-14
C100323,2025-06-30,35.15,9.92,2025-07-14
C100323,2025-07-31,35.45,9.84,2025-08-14
C100323,2025-08-31,29.83,7.41,2025-09-14
C100323,2025-09-30,43.18,12.75,2025-10-14
C100323,2025-10-31,39.41,10.95,2025-11-14
C100323,2025-11-30,49.52,15.56,2025-12-14
C100323,2025-12-31,39.05,11.66,2026-01-14
C100324,2022-01-31,40.14,11.32,2022-02-14
C100324,2022-02-28,35.13,9.81,2022-03-14
C100324,2022-03-31,40.89,12.12,2022-04-14
C100324,2022-04-30,39.44,11.67,2022-05-14
C100324,2022-05-31,44.26,12.96,2022-06-14
C100324,2022-06-30,38.2,10.91,2022-07-14
C100324,2022-07-31,50.68,15.68,2022-08-14
C100324,2022-08-31,39.61,11.86,2022-09-14
C100324,2022-09-30,33.4,8.6,2022-10-14
C100324,2022-10-31,34.64,8.74,2022-11-14
C100324,2022-11-30,43.82,13.47,2022-12-14
C100324,2022-12-31,35.58,9.49,2023-01-14
C100324,2023-01-31,45.41,14.16,2023-02-14
C100324,2023-02-28,46.53,14.86,2023-03-14
C100324,2023-03-31,47.85,14.52,2023-04-14
C100324,2023-04-30,34.26,9.27,2023-05-14
C100324,2023-05-31,44.45,13.41,2023-06-14
C100324,2023-06-30,40.21,11.54,2023-07-14
C100324,2023-07-31,33.7,9.16,2023-08-14
C100324,2023-08-31,38.26,10.36,2023-09-14
C100324,2023-09-30,40.73,12.28,2023-10-14
C100324,2023-10-31,35.79,9.78,2023-11-14
C100324,2023-11-30,42.37,12.84,2023-12-14
C100324,2023-12-31,49.91,16.41,2024-01-14
C100324,2024-01-31,48.3,15.21,2024-02-14
C100324,2024-02-29,43.26,12.58,2024-03-14
C100324,2024-03-31,43.75,12.65,2024-04-14
C100324,2024-04-30,35.85,10.14,2024-05-14
C100324,2024-05-31,37.21,9.8,2024-06-14
C100324,2024-06-30,30.13,6.99,2024-07-14
C100324,2024-07-31,39.16,11.23,2024-08-14
C100324,2024-08-31,42.11,12.42,2024-09-14
C100324,2024-09-30,38.52,10.91,2024-10-14
C100324,2024-10-31,34.39,9.25,2024-11-14
C100324,2024-11-30,42.59,12.19,2024-12-14
C100324,2024-12-31,49.18,16.12,2025-01-14
C100324,2025-01-31,47.89,15.02,2025-02-14
C100324,2025-02-28,42.65,12.27,2025-03-14
C100324,2025-03-31,53.5,17.6,2025-04-14
C100324,2025-04-30,55.37,18.63,2025-05-14
C100324,2025-05-31,36.13,9.88,2025-06-14
C100324,2025-06-30,37.93,10.15,2025-07-14
C100324,2025-07-31,42.1,12.3,2025-08-14
