customer_id,payment_date,amount,method
C100280,2024-08-13,28.03,Direct Debit
C100280,2024-09-12,34.51,Card
C100280,2024-10-18,35.05,Direct Debit
C100280,2024-11-12,35.91,PayPoint
C100280,2024-12-17,53.23,Direct Debit
C100280,2025-01-13,25.34,PayPoint
C100280,2025-03-12,46.52,Bank Transfer
C100280,2025-04-17,37.27,Direct Debit
C100280,2025-05-14,35.57,Bank Transfer
C100280,2025-06-19,41.78,PayPoint
C100280,2025-07-18,40.16,Direct Debit
C100280,2025-08-14,25.8,Direct Debit
C100280,2025-09-14,38.58,Card
C100280,2025-11-16,46.52,Card
C100280,2025-12-19,34.37,Direct Debit
C100281,2022-02-16,48.93,Direct Debit
C100281,2022-03-21,52.4,Card
C100281,2022-04-13,50.95,Card
C100281,2022-06-16,56.19,Direct Debit
C100281,2022-07-12,46.09,Direct Debit
C100281,2022-08-14,54.28,Direct Debit
C100281,2022-09-21,45.54,Direct Debit
C100281,2022-10-17,57.92,Card
C100281,2022-11-12,48.05,Card
C100281,2022-12-19,46.08,Direct Debit
C100281,2023-01-20,52.52,Direct Debit
C100281,2023-02-20,35.31,Card
C100281,2023-03-15,50.13,Direct Debit
C100281,2023-04-16,45.4,Direct Debit
C100281,2023-05-12,42.97,PayPoint
C100281,2023-06-17,51.38,Direct Debit
C100281,2023-07-14,43.15,Direct Debit
C100281,2023-08-12,46.66,Card
C100281,2023-09-16,45.98,Bank Transfer
C100281,2023-10-15,52.47,Direct Debit
C100281,2023-11-21,47.61,Direct Debit
C100281,2023-12-14,56.94,Direct Debit
C100281,2024-01-14,43.66,Direct Debit
C100281,2024-02-19,47.93,Direct Debit
C100281,2024-03-19,40.99,Direct Debit
C100281,2024-04-21,46.36,Direct Debit
C100281,2024-05-17,45.55,Direct Debit
C100281,2024-06-19,41.87,Direct Debit
C100281,2024-07-15,45.33,Card
C100281,2024-08-18,53.28,Direct Debit
C100281,2024-09-18,44.47,Card
C100281,2024-10-15,51.76,Bank Transfer
C100281,2024-12-20,44.13,Direct Debit
C100281,2025-01-20,37.78,Bank Transfer
C100281,2025-02-20,54.63,Direct Debit
C100281,2025-03-13,45.53,Cash
C100281,2025-04-16,45.7,Cash
C100281,2025-05-15,51.29,Bank Transfer
C100281,2025-06-21,47.69,Direct Debit
C100281,2025-07-12,52.33,Card
C100281,2025-09-18,50.64,Bank Transfer
C100281,2025-10-18,49.56,Card
C100281,2025-11-20,40.39,Direct Debit
C100281,2025-12-18,63.76,Card
C100281,2026-01-16,40.66,Direct Debit
C100282,2022-02-16,42.26,Direct Debit
C100282,2022-03-16,53.1,Cash
C100282,2022-04-17,40.74,Direct Debit
C100282,2022-05-12,54.99,Direct Debit
C100282,2022-06-13,41.05,Direct Debit
C100282,2022-07-17,47.48,Direct Debit
C100282,2022-08-16,48.87,Direct Debit
C100282,2022-09-12,55.99,Direct Debit
C100282,2022-10-20,53.55,Direct Debit
C100282,2022-11-15,44.74,Bank Transfer
C100282,2022-12-18,55.0,Card
C100282,2023-01-14,54.06,Direct Debit
C100282,2023-02-15,57.34,Direct Debit
C100282,2023-03-13,57.09,Direct Debit
C100282,2023-04-17,50.73,Card
C100282,2023-05-13,53.28,Card
C100282,2023-06-18,54.66,Bank Transfer
C100282,2023-07-18,38.93,Card
C100282,2023-08-12,44.73,Direct Debit
C100282,2023-09-13,50.27,Direct Debit
C100282,2023-10-15,57.28,Direct Debit
C100282,2023-11-17,49.6,Direct Debit
C100282,2023-12-14,53.34,Card
C100282,2024-01-20,56.98,Direct Debit
C100282,2024-02-16,52.52,Direct Debit
C100282,2024-04-12,49.12,Card
C100282,2024-05-16,38.11,Cash
C100282,2024-06-16,39.18,Direct Debit
C100282,2024-07-12,56.66,Direct Debit
C100282,2024-08-12,54.3,Direct Debit
C100282,2024-09-17,44.11,Direct Debit
C100282,2024-10-17,51.0,Direct Debit
C100282,2024-11-21,50.0,Direct Debit
C100282,2024-12-18,48.12,Direct Debit
C100282,2025-01-15,48.33,Direct Debit
C100282,2025-03-16,48.53,PayPoint
C100282,2025-05-16,37.61,Direct Debit
C100282,2025-06-13,53.64,Card
C100282,2025-07-16,43.9,Cash
C100282,2025-08-20,48.57,Direct Debit
C100282,2025-09-21,46.41,Direct Debit
C100282,2025-10-16,52.47,Direct Debit
C100282,2025-11-16,46.67,Bank Transfer
C100282,2025-12-16,38.7,Card
C100282,2026-01-14,44.62,Card
C100283,2022-02-21,45.91,Direct Debit
C100283,2022-03-21,41.43,Card
C100283,2022-04-19,46.95,Direct Debit
C100283,2022-05-19,46.63,Direct Debit
C100283,2022-06-17,48.46,Bank Transfer
C100283,2022-07-21,48.14,Card
C100283,2022-08-19,54.4,Direct Debit
C100283,2022-09-17,48.63,Direct Debit
C100283,2022-10-18,47.73,Bank Transfer
C100283,2022-12-19,43.54,Direct Debit
C100283,2023-01-20,44.01,PayPoint
C100283,2023-02-20,50.11,Direct Debit
C100283,2023-03-14,45.0,Card
C100283,2023-04-16,57.85,Bank Transfer
C100283,2023-05-20,51.75,Direct Debit
C100283,2023-06-19,47.2,Direct Debit
C100283,2023-09-12,47.43,Direct Debit
C100283,2023-10-16,47.82,Direct Debit
C100283,2023-12-17,45.13,Card
C100283,2024-01-17,50.32,Cash
C100283,2024-03-17,44.2,Direct Debit
C100283,2024-04-18,53.34,Direct Debit
C100283,2024-05-15,52.69,PayPoint
C100283,2024-06-19,50.87,Direct Debit
C100283,2024-07-18,54.64,Direct Debit
C100283,2024-08-21,49.0,Direct Debit
C100283,2024-09-21,45.76,Direct Debit
C100283,2024-10-19,40.97,Direct Debit
C100283,2024-12-15,50.05,Bank Transfer
C100283,2025-01-19,51.74,Direct Debit
C100283,2025-02-17,44.9,Direct Debit
C100283,2025-03-12,50.06,Direct Debit
C100283,2025-04-14,48.58,Direct Debit
C100283,2025-05-21,52.2,Direct Debit
C100283,2025-06-12,49.22,Direct Debit
C100283,2025-07-21,51.01,Direct Debit
C100283,2025-08-15,43.48,Bank Transfer
C100283,2025-12-16,48.85,Card
C100283,2026-01-14,41.26,Cash
C100284,2022-02-12,48.2,Direct Debit
C100284,2022-03-19,46.18,Direct Debit
C100284,2022-04-15,48.45,Direct Debit
C100284,2022-05-15,43.73,Direct Debit
C100284,2022-06-19,45.98,Direct Debit
C100284,2022-07-21,45.94,Card
C100284,2022-08-12,48.43,Card
C100284,2022-10-12,45.83,Direct Debit
C100284,2022-12-17,42.8,Direct Debit
C100284,2023-01-16,47.53,Direct Debit
C100284,2023-03-13,50.4,Direct Debit
C100284,2023-04-18,47.37,Bank Transfer
C100284,2023-05-13,44.26,Card
C100284,2023-06-12,47.48,Bank Transfer
C100284,2023-07-13,40.83,Card
C100284,2023-08-18,44.43,Direct Debit
C100284,2023-09-18,61.87,Card
C100284,2023-10-12,58.43,Card
C100284,2023-11-21,57.68,Cash
C100284,2023-12-14,47.28,Direct Debit
C100284,2024-01-17,53.17,Card
C100284,2024-02-19,52.79,Card
C100284,2024-03-17,52.96,Bank Transfer
C100284,2024-04-20,50.77,Bank Transfer
C100284,2024-05-16,48.53,Cash
C100284,2024-07-19,37.91,PayPoint
C100284,2024-08-17,45.43,Card
C100284,2024-09-13,47.12,Direct Debit
C100284,2024-10-15,48.33,Cash
C100284,2024-11-21,48.41,Direct Debit
C100284,2024-12-18,44.41,Direct Debit
C100284,2025-01-17,49.42,Direct Debit
C100284,2025-02-21,55.19,Direct Debit
C100284,2025-03-18,53.86,Direct Debit
C100284,2025-04-16,52.92,Card
C100284,2025-05-12,53.98,Card
C100284,2025-06-16,46.62,PayPoint
C100284,2025-07-17,50.32,Cash
C100284,2025-08-14,56.4,Card
C100284,2025-09-15,56.03,Direct Debit
C100284,2025-10-15,47.8,Direct Debit
C100284,2025-11-13,49.56,Direct Debit
C100284,2026-01-20,65.18,Direct Debit
C100285,2022-02-18,40.34,Card
C100285,2022-03-18,49.08,Direct Debit
C100285,2022-04-21,48.27,Card
C100285,2022-05-19,35.96,Direct Debit
C100285,2022-06-16,48.2,Direct Debit
C100285,2022-07-17,36.14,Card
C100285,2022-08-19,39.3,Direct Debit
C100285,2022-09-21,52.31,Direct Debit
C100285,2022-10-19,36.14,Direct Debit
C100285,2022-12-20,49.84,Direct Debit
C100285,2023-01-14,37.19,Card
C100285,2023-02-16,46.58,Card
C100285,2023-03-15,35.0,Card
C100285,2023-04-12,38.77,Direct Debit
C100285,2023-06-13,26.47,Direct Debit
C100285,2023-07-12,42.18,Direct Debit
C100285,2023-08-20,41.8,Direct Debit
C100285,2023-09-21,33.99,Direct Debit
C100285,2023-10-16,35.94,Bank Transfer
C100285,2023-11-12,43.8,Card
C100285,2023-12-19,50.68,Direct Debit
C100285,2024-01-21,47.68,Direct Debit
C100285,2024-02-18,45.42,Direct Debit
C100285,2024-03-16,31.36,Direct Debit
C100285,2024-04-18,50.21,Direct Debit
C100285,2024-05-21,40.7,Direct Debit
C100285,2024-06-21,44.69,Direct Debit
C100285,2024-07-20,44.27,Direct Debit
C100285,2024-08-19,32.7,Direct Debit
C100285,2024-09-12,29.76,Direct Debit
C100285,2024-10-17,53.71,Card
C100285,2024-11-20,46.29,Direct Debit
C100285,2024-12-13,50.49,Direct Debit
C100285,2025-01-19,50.61,Direct Debit
C100285,2025-02-16,50.03,Cash
C100285,2025-03-20,39.57,Direct Debit
C100285,2025-04-13,46.77,PayPoint
C100285,2025-05-14,49.23,Direct Debit
C100285,2025-06-14,44.8,Direct Debit
C100285,2025-07-17,35.44,Card
C100285,2025-08-19,22.54,Bank Transfer
C100285,2025-09-13,38.28,Direct Debit
C100285,2025-10-14,43.59,Direct Debit
C100285,2025-11-18,41.27,Bank Transfer
C100285,2025-12-17,17.66,Direct Debit
C100285,2026-01-19,38.15,Bank Transfer
C100286,2022-02-12,41.41,Cash
C100286,2022-03-15,43.22,Direct Debit
C100286,2022-04-15,43.11,Bank Transfer
C100286,2022-05-18,29.98,Direct Debit
C100286,2022-06-12,52.76,Direct Debit
C100286,2022-07-14,34.97,Direct Debit
C100286,2022-08-17,39.84,Direct Debit
C100286,2022-10-13,37.51,Direct Debit
C100286,2022-11-17,35.09,Direct Debit
C100286,2022-12-13,39.77,Direct Debit
C100286,2023-01-12,38.89,Card
C100286,2023-03-21,49.65,Direct Debit
C100286,2023-04-14,29.66,Cash
C100286,2023-05-17,39.43,Cash
C100286,2023-06-21,30.35,Bank Transfer
C100286,2023-07-12,37.45,Direct Debit
C100286,2023-08-14,24.02,Direct Debit
C100286,2023-09-20,50.42,Direct Debit
C100286,2023-11-20,35.13,Direct Debit
C100286,2023-12-12,32.99,Direct Debit
C100286,2024-01-12,50.31,Direct Debit
C100286,2024-02-14,31.15,Direct Debit
C100286,2024-03-18,37.07,Cash
C100286,2024-05-17,36.89,Direct Debit
C100286,2024-06-20,33.66,Direct Debit
C100286,2024-07-18,32.63,Direct Debit
C100286,2024-08-12,22.89,Cash
C100286,2024-09-16,18.8,Direct Debit
C100286,2024-10-12,37.67,Bank Transfer
C100286,2024-11-13,46.05,Direct Debit
C100286,2024-12-13,51.4,Direct Debit
C100286,2025-02-14,51.58,Direct Debit
C100286,2025-03-15,37.65,Bank Transfer
C100286,2025-04-12,49.2,Bank Transfer
C100286,2025-05-19,53.78,Bank Transfer
C100286,2025-07-16,28.91,Direct Debit
C100286,2025-08-13,42.51,Direct Debit
C100286,2025-09-21,38.93,Direct Debit
C100286,2025-10-13,37.68,Direct Debit
C100286,2025-11-16,26.04,Cash
C100286,2025-12-18,40.72,Direct Debit
C100286,2026-01-13,50.54,Direct Debit
C100287,2022-02-14,36.38,Direct Debit
C100287,2022-03-21,36.86,Direct Debit
C100287,2022-04-13,10.99,Direct Debit
C100287,2022-05-17,37.56,Direct Debit
C100287,2022-06-19,43.26,PayPoint
C100287,2022-07-15,53.93,Direct Debit
C100287,2022-08-18,45.49,Direct Debit
C100287,2022-09-19,30.77,Direct Debit
C100287,2022-10-17,26.74,Direct Debit
C100287,2022-11-14,40.14,Direct Debit
C100287,2022-12-17,35.22,Direct Debit
C100287,2023-01-13,19.8,Direct Debit
C100287,2023-02-20,52.06,Bank Transfer
C100287,2023-03-15,33.89,Direct Debit
C100287,2023-04-20,38.41,Direct Debit
C100287,2023-05-15,37.98,Direct Debit
C100287,2023-06-16,40.02,Card
C100287,2023-07-18,42.16,Direct Debit
C100287,2023-08-12,45.06,Card
C100287,2023-09-19,48.97,Bank Transfer
C100287,2023-10-19,46.83,PayPoint
C100287,2023-11-19,24.82,Card
C100287,2023-12-13,50.39,Direct Debit
C100287,2024-01-21,53.98,Bank Transfer
C100287,2024-02-21,51.35,Cash
C100287,2024-03-13,37.11,Direct Debit
C100287,2024-04-12,51.16,Direct Debit
C100287,2024-05-14,39.16,Direct Debit
C100287,2024-06-17,38.45,Direct Debit
C100287,2024-07-18,39.63,PayPoint
C100287,2024-08-20,57.39,Direct Debit
C100287,2024-09-17,48.9,Direct Debit
C100287,2024-10-12,32.78,Direct Debit
C100287,2024-11-21,29.99,Direct Debit
C100287,2024-12-14,40.8,Direct Debit
C100287,2025-01-20,25.94,Direct Debit
C100287,2025-02-14,45.94,Card
C100287,2025-03-19,39.61,Direct Debit
C100287,2025-04-18,42.74,Direct Debit
C100287,2025-06-20,46.42,Bank Transfer
C100287,2025-07-18,37.21,Direct Debit
C100287,2025-08-12,26.81,Direct Debit
C100287,2025-09-16,31.46,Bank Transfer
C100287,2025-10-19,44.42,Card
C100287,2025-11-17,44.6,Direct Debit
C100287,2025-12-21,34.08,Direct Debit
C100287,2026-01-15,45.55,Card
C100288,2022-02-20,50.67,Direct Debit
C100288,2022-03-14,35.53,Direct Debit
C100288,2022-04-20,43.9,Direct Debit
C100288,2022-05-19,52.03,Direct Debit
C100288,2022-06-16,44.26,Direct Debit
C100288,2022-07-12,37.31,Card
C100288,2022-08-19,25.74,Direct Debit
C100288,2022-09-12,30.38,Direct Debit
C100288,2022-10-21,48.07,Direct Debit
C100288,2022-11-20,43.17,Direct Debit
C100288,2022-12-16,51.73,Card
C100288,2023-01-15,46.57,PayPoint
C100288,2023-02-12,43.48,Direct Debit
C100288,2023-03-21,48.87,Direct Debit
C100288,2023-04-12,43.19,Card
C100288,2023-05-18,45.55,Direct Debit
C100288,2023-06-16,30.89,Direct Debit
C100288,2023-07-18,45.3,Card
C100288,2023-08-16,37.47,Card
C100288,2023-09-17,47.81,Card
C100288,2023-10-21,39.43,Direct Debit
C100288,2023-11-20,39.98,Card
C100288,2023-12-12,44.14,Direct Debit
C100288,2024-01-16,32.12,Direct Debit
C100288,2024-02-16,39.04,Card
C100288,2024-03-17,37.49,Cash
C100288,2024-04-15,33.71,Card
C100288,2024-05-21,39.94,Direct Debit
C100288,2024-06-12,42.6,Direct Debit
C100288,2024-07-20,47.63,Direct Debit
C100288,2024-08-21,24.68,Direct Debit
C100288,2024-10-18,47.36,Direct Debit
C100288,2024-11-14,26.63,Direct Debit
C100288,2024-12-17,40.49,PayPoint
C100288,2025-01-14,35.75,Cash
C100288,2025-02-20,40.93,Cash
C100288,2025-03-21,41.35,Direct Debit
C100288,2025-04-20,36.45,Bank Transfer
C100288,2025-05-12,43.0,Card
C100288,2025-06-15,42.16,Direct Debit
C100288,2025-07-12,47.14,Direct Debit
C100288,2025-08-18,31.49,Direct Debit
C100288,2025-09-16,42.61,Card
C100288,2025-10-12,44.92,Bank Transfer
C100288,2025-11-21,48.12,Direct Debit
C100288,2025-12-18,49.36,Direct Debit
C100288,2026-01-16,50.87,Direct Debit
C100289,2022-02-18,20.72,Direct Debit
C100289,2022-03-16,26.63,Bank Transfer
C100289,2022-04-17,51.26,Direct Debit
C100289,2022-05-19,30.38,Cash
C100289,2022-06-18,29.52,Direct Debit
C100289,2022-07-21,26.66,Direct Debit
C100289,2022-08-14,31.64,Direct Debit
C100289,2022-09-13,41.76,Direct Debit
C100289,2022-10-15,33.94,Direct Debit
C100289,2022-11-14,38.55,Direct Debit
C100289,2022-12-18,21.71,Direct Debit
C100289,2023-01-16,46.82,Direct Debit
C100289,2023-02-19,34.66,Card
C100289,2023-03-15,37.02,Direct Debit
C100289,2023-04-12,41.19,Direct Debit
C100289,2023-06-12,36.2,Card
C100289,2023-07-17,35.17,Direct Debit
C100289,2023-08-20,35.75,Bank Transfer
C100289,2023-09-20,38.94,Direct Debit
C100289,2023-10-14,36.67,Direct Debit
C100289,2024-01-14,34.1,Direct Debit
C100289,2024-02-12,30.87,Direct Debit
C100289,2024-04-15,36.16,Direct Debit
C100289,2024-05-20,59.45,Cash
C100289,2024-06-21,33.09,Direct Debit
C100289,2024-07-13,37.09,Bank Transfer
C100289,2024-08-14,41.57,Direct Debit
C100289,2024-09-13,34.64,PayPoint
C100289,2024-10-12,30.56,Direct Debit
C100289,2024-12-12,40.9,Cash
C100289,2025-01-15,45.24,Direct Debit
C100289,2025-02-18,20.71,Direct Debit
C100289,2025-03-17,40.77,Direct Debit
C100289,2025-04-17,29.54,Direct Debit
C100289,2025-05-21,34.84,Card
C100289,2025-06-19,43.37,Card
C100289,2025-07-19,42.46,Card
C100289,2025-10-18,36.77,Direct Debit
C100289,2025-11-13,33.21,Bank Transfer
C100289,2025-12-13,41.86,Direct Debit
C100289,2026-01-18,46.78,Card
C100290,2022-02-16,45.0,Direct Debit
C100290,2022-03-17,50.23,Direct Debit
C100290,2022-04-15,43.88,Direct Debit
C100290,2022-05-14,52.61,PayPoint
C100290,2022-06-17,43.8,Direct Debit
C100290,2022-07-12,40.81,Direct Debit
C100290,2022-08-15,41.0,Direct Debit
C100290,2022-09-20,46.78,PayPoint
C100290,2022-10-13,33.5,Direct Debit
C100290,2022-11-14,47.44,Direct Debit
C100290,2022-12-12,43.97,Direct Debit
C100290,2023-02-15,53.68,Bank Transfer
C100290,2023-03-16,45.57,Card
C100290,2023-04-12,42.33,Direct Debit
C100290,2023-05-20,32.66,Card
C100290,2023-06-14,29.69,Direct Debit
C100290,2023-07-17,37.6,Direct Debit
C100290,2023-08-21,52.13,Direct Debit
C100290,2023-09-19,36.21,Card
C100290,2023-10-12,28.39,Direct Debit
C100290,2023-11-14,50.03,Direct Debit
C100290,2023-12-17,45.33,Direct Debit
C100290,2024-01-18,53.8,Card
C100290,2024-02-15,60.43,Direct Debit
C100290,2024-03-18,49.86,Direct Debit
C100290,2024-04-19,55.28,Direct Debit
C100290,2024-05-21,34.38,Direct Debit
C100290,2024-06-17,38.88,Bank Transfer
C100290,2024-07-20,32.96,Card
C100290,2024-08-12,41.79,PayPoint
C100290,2024-09-14,27.65,Direct Debit
C100290,2024-10-18,27.73,Card
C100290,2024-11-16,41.86,Bank Transfer
C100290,2024-12-16,35.87,Bank Transfer
C100290,2025-01-21,34.84,Bank Transfer
C100290,2025-02-21,45.64,Card
C100290,2025-03-17,37.31,Cash
C100290,2025-04-20,32.8,Direct Debit
C100290,2025-06-19,52.27,Bank Transfer
C100290,2025-07-21,43.98,Direct Debit
C100290,2025-08-13,55.65,Direct Debit
C100290,2025-10-17,43.33,Direct Debit
C100290,2025-11-21,41.16,Direct Debit
C100290,2025-12-17,38.78,Direct Debit
C100290,2026-01-20,33.35,Direct Debit
C100291,2022-02-20,49.74,Direct Debit
C100291,2022-03-15,42.32,PayPoint
C100291,2022-04-13,36.38,Bank Transfer
C100291,2022-06-15,34.92,Bank Transfer
C100291,2022-07-14,39.26,Direct Debit
C100291,2022-08-12,28.07,Card
C100291,2022-09-16,52.31,Direct Debit
C100291,2022-10-12,33.23,PayPoint
C100291,2022-11-20,39.56,Bank Transfer
C100291,2022-12-16,29.56,Direct Debit
C100291,2023-01-21,60.0,Direct Debit
C100291,2023-02-17,34.36,Card
C100291,2023-04-20,43.64,Direct Debit
C100291,2023-05-14,54.15,Direct Debit
C100291,2023-06-20,42.24,Direct Debit
C100291,2023-07-13,36.7,Direct Debit
C100291,2023-08-19,46.04,Direct Debit
C100291,2023-10-17,47.7,Direct Debit
C100291,2023-11-16,46.59,Cash
C100291,2023-12-15,49.0,Direct Debit
C100291,2024-02-18,38.64,Direct Debit
C100291,2024-04-18,60.91,Bank Transfer
C100291,2024-05-14,30.71,Direct Debit
C100291,2024-06-13,28.67,Direct Debit
C100291,2024-07-20,43.88,Direct Debit
C100291,2024-08-14,40.56,Card
C100291,2024-10-12,35.05,Card
C100291,2024-11-18,44.09,Bank Transfer
C100291,2024-12-14,24.69,Card
C100291,2025-01-21,49.14,Card
C100291,2025-02-12,36.66,Direct Debit
C100291,2025-03-12,44.28,Direct Debit
C100291,2025-04-15,38.52,Direct Debit
C100291,2025-05-16,42.8,Bank Transfer
C100291,2025-06-16,33.31,Direct Debit
C100291,2025-07-14,34.45,Direct Debit
C100291,2025-08-20,44.2,Card
C100291,2025-09-16,58.25,Card
C100291,2025-10-15,41.47,Direct Debit
C100291,2025-11-16,20.64,Direct Debit
C100291,2025-12-13,48.13,Direct Debit
C100291,2026-01-13,36.35,Direct Debit
C100292,2022-02-20,46.28,Direct Debit
C100292,2022-03-16,38.32,Direct Debit
C100292,2022-04-16,41.65,Direct Debit
C100292,2022-05-16,35.03,Direct Debit
C100292,2022-08-15,29.02,PayPoint
C100292,2022-09-16,44.29,Direct Debit
C100292,2022-10-12,28.79,Direct Debit
C100292,2023-01-18,42.16,Direct Debit
C100292,2023-02-12,41.75,Bank Transfer
C100292,2023-03-18,42.38,Direct Debit
C100292,2023-04-20,25.72,PayPoint
C100292,2023-05-21,26.82,Direct Debit
C100292,2023-06-14,35.97,Direct Debit
C100292,2023-07-18,32.36,Card
C100292,2023-09-19,39.18,Direct Debit
C100292,2023-10-16,37.58,Direct Debit
C100292,2023-11-12,30.95,PayPoint
C100292,2023-12-15,34.15,Card
C100292,2024-01-14,42.61,Direct Debit
C100292,2024-02-14,31.41,Bank Transfer
C100292,2024-03-14,33.08,Card
C100292,2024-04-18,33.98,Direct Debit
C100292,2024-05-17,47.89,Direct Debit
C100292,2024-06-14,34.52,Direct Debit
C100292,2024-07-13,29.12,Cash
C100292,2024-09-21,27.65,PayPoint
C100292,2024-10-18,41.3,Direct Debit
C100292,2024-11-14,30.68,Bank Transfer
C100292,2024-12-21,36.44,Card
C100292,2025-01-21,41.59,Direct Debit
C100292,2025-02-18,37.57,Direct Debit
C100292,2025-03-21,45.69,Bank Transfer
C100292,2025-04-15,45.13,Direct Debit
C100292,2025-05-16,42.26,Direct Debit
C100292,2025-06-20,35.98,Direct Debit
C100292,2025-07-19,24.52,PayPoint
C100292,2025-08-18,43.4,Bank Transfer
C100292,2025-09-13,30.66,Direct Debit
C100292,2025-10-21,46.73,Direct Debit
C100292,2025-11-20,42.73,Direct Debit
C100292,2025-12-13,36.69,Direct Debit
C100292,2026-01-12,27.87,Direct Debit
C100293,2022-02-14,44.2,Direct Debit
C100293,2022-03-16,47.78,Direct Debit
C100293,2022-04-13,40.66,Direct Debit
C100293,2022-05-19,30.35,Direct Debit
C100293,2022-06-15,33.6,Direct Debit
C100293,2022-07-19,36.19,Direct Debit
C100293,2022-08-20,31.61,Direct Debit
C100293,2022-09-15,39.06,Direct Debit
C100293,2022-10-15,39.33,Direct Debit
C100293,2022-11-15,48.17,Card
C100293,2022-12-12,39.13,Direct Debit
C100293,2023-01-12,34.92,PayPoint
C100293,2023-02-19,51.14,Direct Debit
C100293,2023-03-12,45.34,Direct Debit
C100293,2023-04-20,56.12,Direct Debit
C100293,2023-05-13,46.94,Cash
C100293,2023-06-12,43.53,Cash
C100293,2023-07-16,39.72,Bank Transfer
C100293,2023-08-14,35.15,Bank Transfer
C100293,2023-09-14,47.03,Direct Debit
C100293,2023-10-21,37.17,Cash
C100293,2023-11-21,39.65,Bank Transfer
C100293,2023-12-14,47.98,Direct Debit
C100293,2024-01-14,56.11,Direct Debit
C100293,2024-02-21,39.76,Direct Debit
C100293,2024-03-17,24.5,Bank Transfer
C100293,2024-04-15,30.91,Bank Transfer
C100293,2024-05-21,36.99,Bank Transfer
C100293,2024-06-20,39.5,Direct Debit
C100293,2024-07-13,37.99,Card
C100293,2024-08-14,45.27,Card
C100293,2024-09-12,24.47,Direct Debit
C100293,2024-10-13,43.34,Card
C100293,2024-11-20,42.3,Direct Debit
C100293,2024-12-18,33.65,Direct Debit
C100293,2025-01-20,42.35,Direct Debit
C100293,2025-02-15,46.64,Direct Debit
C100293,2025-03-18,43.37,Direct Debit
C100293,2025-04-16,55.67,Direct Debit
C100293,2025-05-18,35.88,Direct Debit
C100293,2025-06-16,35.74,Direct Debit
C100293,2025-07-21,27.2,Direct Debit
C100293,2025-08-16,41.98,Direct Debit
C100293,2025-09-20,26.82,Direct Debit
C100293,2025-10-13,44.53,Direct Debit
C100293,2025-11-18,34.8,Direct Debit
C100293,2025-12-18,26.02,Direct Debit
C100293,2026-01-19,39.61,Card
C100294,2022-02-16,45.33,Direct Debit
C100294,2022-03-18,30.44,Direct Debit
C100294,2022-04-16,43.85,Direct Debit
