customer_id,action_date,action
C100500,2023-05-05,Second Reminder
C100501,2022-12-21,Reminder Sent
C100501,2023-04-21,Reminder Sent
C100501,2023-05-05,Second Reminder
C100501,2023-05-12,Arrangement Agreed
C100501,2023-06-07,Arrangement Broken
C100501,2023-11-21,Reminder Sent
C100501,2023-12-05,Second Reminder
C100501,2024-04-21,Reminder Sent
C100501,2024-08-21,Reminder Sent
C100501,2024-09-04,Second Reminder
C100501,2025-07-21,Reminder Sent
C100501,2025-08-21,Reminder Sent
C100501,2025-09-04,Second Reminder
C100501,2025-09-11,Arrangement Agreed
C100501,2026-01-21,Reminder Sent
C100501,2026-02-04,Second Reminder
C100502,2022-12-21,Reminder Sent
C100502,2023-01-04,Second Reminder
C100503,2022-04-21,Reminder Sent
C100503,2022-05-05,Second Reminder
C100503,2022-07-21,Reminder Sent
C100503,2023-09-21,Reminder Sent
C100503,2023-10-05,Second Reminder
C100503,2024-01-21,Reminder Sent
C100503,2024-02-04,Second Reminder
C100503,2025-04-21,Reminder Sent
C100503,2025-05-05,Second Reminder
C100503,2025-06-21,Reminder Sent
C100503,2025-07-05,Second Reminder
C100504,2022-03-21,Reminder Sent
C100504,2022-04-21,Reminder Sent
C100504,2022-05-05,Second Reminder
C100504,2022-05-21,Reminder Sent
C100504,2023-04-21,Reminder Sent
C100504,2023-05-05,Second Reminder
C100504,2023-05-12,Arrangement Agreed
C100504,2023-05-21,Reminder Sent
C100504,2023-06-04,Second Reminder
C100504,2025-10-21,Reminder Sent
C100504,2026-01-21,Reminder Sent
C100504,2026-02-04,Second Reminder
C100505,2023-01-21,Reminder Sent
C100505,2023-02-04,Second Reminder
C100505,2023-05-21,Reminder Sent
C100505,2023-06-04,Second Reminder
C100505,2024-10-21,Reminder Sent
C100505,2024-11-04,Second Reminder
C100506,2024-01-21,Reminder Sent
C100506,2024-02-04,Second Reminder
C100506,2024-02-21,Reminder Sent
C100506,2024-03-06,Second Reminder
C100506,2025-06-21,Reminder Sent
C100506,2025-09-21,Reminder Sent
C100506,2025-11-21,Reminder Sent
C100506,2025-12-05,Second Reminder
C100507,2022-04-21,Reminder Sent
C100507,2023-03-21,Reminder Sent
C100507,2023-04-04,Second Reminder
C100507,2023-04-11,Arrangement Agreed
C100507,2023-07-21,Reminder Sent
C100507,2023-08-04,Second Reminder
C100507,2023-10-21,Reminder Sent
C100507,2023-11-04,Second Reminder
C100507,2023-11-11,Arrangement Agreed
C100507,2024-07-21,Reminder Sent
C100507,2025-03-21,Reminder Sent
C100507,2025-04-04,Second Reminder
C100507,2025-06-21,Reminder Sent
C100507,2025-07-05,Second Reminder
C100508,2022-05-21,Reminder Sent
C100508,2022-07-21,Reminder Sent
C100508,2022-08-04,Second Reminder
C100508,2022-11-21,Reminder Sent
C100508,2022-12-05,Second Reminder
C100508,2022-12-12,Arrangement Agreed
C100508,2023-04-21,Reminder Sent
C100508,2023-05-05,Second Reminder
C100508,2023-05-21,Reminder Sent
C100508,2023-07-21,Reminder Sent
C100508,2023-08-04,Second Reminder
C100508,2023-08-21,Reminder Sent
C100508,2023-09-21,Reminder Sent
C100508,2023-10-05,Second Reminder
C100508,2023-10-12,Arrangement Agreed
C100508,2023-11-01,Arrangement Broken
C100508,2024-06-21,Reminder Sent
C100508,2024-07-05,Second Reminder
C100508,2024-07-12,Arrangement Agreed
C100508,2024-07-27,Arrangement Broken
C100508,2024-08-21,Reminder Sent
C100508,2024-09-04,Second Reminder
C100508,2024-09-11,Arrangement Agreed
C100508,2024-11-21,Reminder Sent
C100508,2025-06-21,Reminder Sent
C100508,2025-07-05,Second Reminder
C100508,2025-11-21,Reminder Sent
C100508,2025-12-05,Second Reminder
C100508,2025-12-12,Arrangement Agreed
C100508,2025-12-21,Reminder Sent
C100508,2026-01-04,Second Reminder
C100509,2022-02-21,Reminder Sent
C100509,2022-03-07,Second Reminder
C100509,2022-04-21,Reminder Sent
C100509,2022-05-05,Second Reminder
C100509,2022-05-12,Arrangement Agreed
C100509,2022-11-21,Reminder Sent
C100509,2022-12-05,Second Reminder
C100509,2022-12-12,Arrangement Agreed
C100509,2024-05-21,Reminder Sent
C100509,2024-06-04,Second Reminder
C100509,2024-06-11,Arrangement Agreed
C100509,2026-01-21,Reminder Sent
C100509,2026-02-04,Second Reminder
C100510,2022-02-21,Reminder Sent
C100510,2022-03-07,Second Reminder
C100510,2022-06-21,Reminder Sent
C100510,2022-07-05,Second Reminder
C100510,2022-07-21,Reminder Sent
C100510,2023-03-21,Reminder Sent
C100510,2023-04-04,Second Reminder
C100510,2023-04-11,Arrangement Agreed
C100510,2023-08-21,Reminder Sent
C100510,2023-09-04,Second Reminder
C100510,2023-10-21,Reminder Sent
C100510,2023-11-21,Reminder Sent
C100510,2023-12-05,Second Reminder
C100510,2024-01-21,Reminder Sent
C100510,2024-02-04,Second Reminder
C100510,2024-02-21,Reminder Sent
C100510,2024-03-06,Second Reminder
C100510,2024-03-13,Arrangement Agreed
C100510,2025-01-21,Reminder Sent
C100510,2025-02-04,Second Reminder
C100510,2025-02-21,Reminder Sent
C100510,2025-03-07,Second Reminder
C100510,2025-03-14,Arrangement Agreed
C100510,2025-03-30,Arrangement Broken
C100510,2025-10-21,Reminder Sent
C100510,2025-11-04,Second Reminder
C100510,2025-11-11,Arrangement Agreed
C100510,2026-01-21,Reminder Sent
C100510,2026-02-04,Second Reminder
C100511,2022-06-21,Reminder Sent
C100511,2022-07-05,Second Reminder
C100511,2022-08-21,Reminder Sent
C100511,2024-08-21,Reminder Sent
C100511,2025-07-21,Reminder Sent
C100511,2025-08-04,Second Reminder
C100511,2025-08-11,Arrangement Agreed
C100511,2025-11-21,Reminder Sent
C100511,2025-12-05,Second Reminder
C100511,2025-12-12,Arrangement Agreed
C100512,2022-08-21,Reminder Sent
C100512,2022-09-04,Second Reminder
C100512,2023-03-21,Reminder Sent
C100512,2023-04-04,Second Reminder
C100512,2023-12-21,Reminder Sent
C100512,2024-01-21,Reminder Sent
C100512,2024-02-04,Second Reminder
C100512,2024-02-11,Arrangement Agreed
C100512,2024-02-21,Reminder Sent
C100512,2024-03-06,Second Reminder
C100512,2024-04-21,Reminder Sent
C100512,2024-05-21,Reminder Sent
C100512,2024-06-04,Second Reminder
C100512,2024-08-21,Reminder Sent
C100512,2024-10-21,Reminder Sent
C100512,2024-11-04,Second Reminder
C100512,2025-02-21,Reminder Sent
C100512,2025-03-07,Second Reminder
C100512,2025-03-14,Arrangement Agreed
C100513,2022-10-21,Reminder Sent
C100513,2022-11-04,Second Reminder
C100513,2022-11-11,Arrangement Agreed
C100513,2025-08-21,Reminder Sent
C100513,2026-01-21,Reminder Sent
C100513,2026-02-04,Second Reminder
C100513,2026-02-11,Arrangement Agreed
C100513,2026-04-02,Arrangement Broken
C100514,2022-11-21,Reminder Sent
C100514,2022-12-05,Second Reminder
C100514,2024-09-21,Reminder Sent
C100514,2024-10-05,Second Reminder
C100514,2024-10-21,Reminder Sent
C100514,2025-08-21,Reminder Sent
C100514,2025-10-21,Reminder Sent
C100514,2025-11-04,Second Reminder
C100515,2022-02-21,Reminder Sent
C100515,2022-03-07,Second Reminder
C100515,2022-03-14,Arrangement Agreed
C100515,2024-09-21,Reminder Sent
C100515,2024-10-05,Second Reminder
C100515,2025-01-21,Reminder Sent
C100515,2025-02-04,Second Reminder
C100515,2025-02-11,Arrangement Agreed
C100515,2025-03-21,Reminder Sent
C100515,2025-04-04,Second Reminder
C100515,2025-05-21,Reminder Sent
C100515,2025-06-04,Second Reminder
C100515,2025-06-11,Arrangement Agreed
C100515,2025-06-21,Reminder Sent
C100515,2025-07-05,Second Reminder
C100515,2025-07-12,Arrangement Agreed
C100515,2025-09-21,Reminder Sent
C100515,2025-10-05,Second Reminder
C100516,2022-02-21,Reminder Sent
C100516,2022-03-07,Second Reminder
C100516,2022-03-14,Arrangement Agreed
C100516,2022-03-21,Reminder Sent
C100516,2022-04-04,Second Reminder
C100516,2024-06-21,Reminder Sent
C100516,2024-07-05,Second Reminder
C100516,2024-09-21,Reminder Sent
C100516,2025-08-21,Reminder Sent
C100516,2025-09-04,Second Reminder
C100516,2025-09-11,Arrangement Agreed
C100516,2025-09-27,Arrangement Broken
C100516,2025-11-21,Reminder Sent
C100517,2022-06-21,Reminder Sent
C100517,2022-07-05,Second Reminder
C100517,2022-07-12,Arrangement Agreed
C100517,2022-11-21,Reminder Sent
C100517,2022-12-05,Second Reminder
C100517,2023-09-21,Reminder Sent
C100517,2023-10-05,Second Reminder
C100517,2024-11-21,Reminder Sent
C100517,2024-12-05,Second Reminder
C100517,2026-01-21,Reminder Sent
C100517,2026-02-04,Second Reminder
C100517,2026-02-11,Arrangement Agreed
C100518,2023-07-21,Reminder Sent
C100518,2023-08-04,Second Reminder
C100518,2023-08-11,Arrangement Agreed
C100518,2024-11-21,Reminder Sent
C100518,2024-12-05,Second Reminder
C100518,2024-12-12,Arrangement Agreed
C100519,2022-09-21,Reminder Sent
C100519,2022-10-05,Second Reminder
C100519,2023-10-21,Reminder Sent
C100519,2023-11-04,Second Reminder
C100519,2024-08-21,Reminder Sent
C100519,2025-02-21,Reminder Sent
C100519,2025-03-07,Second Reminder
C100519,2025-03-21,Reminder Sent
C100519,2025-04-04,Second Reminder
C100519,2025-04-11,Arrangement Agreed
C100519,2026-01-21,Reminder Sent
C100519,2026-02-04,Second Reminder
C100519,2026-02-11,Arrangement Agreed
C100520,2022-04-21,Reminder Sent
C100520,2022-05-05,Second Reminder
C100520,2022-06-21,Reminder Sent
C100520,2022-07-05,Second Reminder
C100520,2022-07-12,Arrangement Agreed
C100520,2022-07-21,Reminder Sent
C100520,2023-06-21,Reminder Sent
C100520,2023-07-05,Second Reminder
C100520,2023-07-12,Arrangement Agreed
C100520,2024-09-21,Reminder Sent
C100520,2024-10-05,Second Reminder
C100520,2025-01-21,Reminder Sent
C100520,2025-02-04,Second Reminder
C100520,2025-07-21,Reminder Sent
C100520,2025-08-04,Second Reminder
C100521,2022-02-21,Reminder Sent
C100521,2022-09-21,Reminder Sent
C100521,2022-10-21,Reminder Sent
C100521,2022-11-04,Second Reminder
C100521,2022-11-11,Arrangement Agreed
C100521,2023-03-21,Reminder Sent
C100521,2023-04-04,Second Reminder
C100521,2023-04-11,Arrangement Agreed
C100521,2023-05-12,Arrangement Broken
C100521,2023-10-21,Reminder Sent
C100521,2023-11-04,Second Reminder
C100521,2023-11-11,Arrangement Agreed
C100521,2024-01-21,Reminder Sent
C100521,2024-02-04,Second Reminder
C100521,2024-04-21,Reminder Sent
C100521,2024-05-21,Reminder Sent
C100521,2024-08-21,Reminder Sent
C100521,2024-09-04,Second Reminder
C100521,2025-03-21,Reminder Sent
C100521,2025-04-04,Second Reminder
C100521,2025-04-21,Reminder Sent
C100521,2025-05-05,Second Reminder
C100521,2025-05-12,Arrangement Agreed
C100521,2025-06-21,Reminder Sent
C100521,2025-07-05,Second Reminder
C100521,2025-07-12,Arrangement Agreed
C100521,2025-09-21,Reminder Sent
C100521,2025-10-05,Second Reminder
C100521,2025-10-12,Arrangement Agreed
C100521,2025-12-21,Reminder Sent
C100521,2026-01-04,Second Reminder
C100521,2026-01-11,Arrangement Agreed
C100521,2026-01-30,Arrangement Broken
C100522,2022-04-21,Reminder Sent
C100522,2022-05-05,Second Reminder
C100522,2022-05-12,Arrangement Agreed
C100522,2022-07-21,Reminder Sent
C100522,2022-08-04,Second Reminder
C100522,2022-10-21,Reminder Sent
C100522,2022-11-04,Second Reminder
C100522,2023-01-21,Reminder Sent
C100522,2023-02-04,Second Reminder
C100522,2023-10-21,Reminder Sent
C100522,2023-11-04,Second Reminder
C100522,2025-03-21,Reminder Sent
C100522,2025-04-04,Second Reminder
C100522,2025-04-11,Arrangement Agreed
C100522,2025-09-21,Reminder Sent
C100522,2025-10-05,Second Reminder
C100522,2025-10-21,Reminder Sent
C100523,2022-02-21,Reminder Sent
C100523,2022-03-07,Second Reminder
C100523,2022-03-21,Reminder Sent
C100523,2022-04-04,Second Reminder
C100523,2022-04-11,Arrangement Agreed
C100523,2024-05-21,Reminder Sent
C100523,2024-06-04,Second Reminder
C100523,2024-11-21,Reminder Sent
C100523,2024-12-05,Second Reminder
C100523,2025-04-21,Reminder Sent
C100523,2025-05-05,Second Reminder
C100523,2025-05-21,Reminder Sent
C100523,2025-06-04,Second Reminder
C100523,2025-06-11,Arrangement Agreed
C100523,2026-01-21,Reminder Sent
C100523,2026-02-04,Second Reminder
C100524,2023-07-21,Reminder Sent
C100524,2023-08-04,Second Reminder
C100524,2025-08-21,Reminder Sent
C100524,2025-09-04,Second Reminder
C100524,2025-09-21,Reminder Sent
C100524,2025-10-05,Second Reminder
C100524,2025-10-12,Arrangement Agreed
C100525,2022-05-21,Reminder Sent
C100525,2022-06-04,Second Reminder
C100525,2022-07-21,Reminder Sent
C100525,2022-09-21,Reminder Sent
C100525,2022-10-05,Second Reminder
C100525,2023-02-21,Reminder Sent
C100525,2023-03-07,Second Reminder
C100525,2023-03-14,Arrangement Agreed
C100525,2024-01-21,Reminder Sent
C100525,2024-04-21,Reminder Sent
C100525,2024-05-05,Second Reminder
C100525,2024-08-21,Reminder Sent
C100525,2024-09-04,Second Reminder
C100525,2024-12-21,Reminder Sent
C100525,2025-01-04,Second Reminder
C100525,2025-01-11,Arrangement Agreed
C100525,2025-04-21,Reminder Sent
C100525,2025-05-05,Second Reminder
C100526,2025-12-21,Reminder Sent
C100526,2026-01-04,Second Reminder
C100527,2022-03-21,Reminder Sent
C100527,2022-04-04,Second Reminder
C100527,2023-06-21,Reminder Sent
C100527,2023-07-05,Second Reminder
C100527,2024-08-21,Reminder Sent
C100527,2024-09-04,Second Reminder
C100527,2024-11-21,Reminder Sent
C100527,2024-12-05,Second Reminder
C100528,2022-03-21,Reminder Sent
C100528,2023-01-21,Reminder Sent
C100528,2023-08-21,Reminder Sent
C100528,2023-09-04,Second Reminder
C100528,2023-09-11,Arrangement Agreed
C100528,2023-11-21,Reminder Sent
C100528,2023-12-05,Second Reminder
C100528,2024-02-21,Reminder Sent
C100528,2024-03-06,Second Reminder
C100528,2024-03-13,Arrangement Agreed
C100528,2024-12-21,Reminder Sent
C100528,2025-01-04,Second Reminder
C100528,2025-04-21,Reminder Sent
C100528,2025-10-21,Reminder Sent
C100529,2025-04-21,Reminder Sent
C100530,2022-04-21,Reminder Sent
C100530,2022-05-05,Second Reminder
C100530,2022-07-21,Reminder Sent
C100530,2022-08-04,Second Reminder
C100530,2022-08-11,Arrangement Agreed
C100530,2022-09-21,Reminder Sent
C100530,2022-10-05,Second Reminder
C100530,2023-11-21,Reminder Sent
C100530,2024-05-21,Reminder Sent
C100530,2024-06-04,Second Reminder
C100530,2025-07-21,Reminder Sent
C100530,2025-08-04,Second Reminder
C100530,2025-10-21,Reminder Sent
C100530,2025-11-04,Second Reminder
C100530,2025-11-11,Arrangement Agreed
C100530,2025-11-21,Reminder Sent
C100530,2025-12-05,Second Reminder
C100530,2025-12-21,Reminder Sent
C100530,2026-01-04,Second Reminder
C100531,2022-05-21,Reminder Sent
C100531,2022-06-04,Second Reminder
C100531,2022-06-11,Arrangement Agreed
C100531,2022-07-21,Reminder Sent
C100531,2022-08-02,Arrangement Broken
C100531,2022-08-04,Second Reminder
C100531,2023-11-21,Reminder Sent
C100531,2023-12-05,Second Reminder
C100531,2024-02-21,Reminder Sent
C100531,2024-03-06,Second Reminder
C100531,2024-03-13,Arrangement Agreed
C100531,2024-04-21,Reminder Sent
C100531,2024-05-21,Reminder Sent
C100531,2024-06-04,Second Reminder
C100531,2024-11-21,Reminder Sent
C100531,2024-12-05,Second Reminder
C100531,2024-12-12,Arrangement Agreed
C100531,2025-03-21,Reminder Sent
C100531,2025-06-21,Reminder Sent
C100531,2025-07-05,Second Reminder
C100531,2025-08-21,Reminder Sent
C100531,2025-09-04,Second Reminder
C100531,2025-09-11,Arrangement Agreed
C100531,2025-09-21,Reminder Sent
C100531,2025-10-05,Second Reminder
C100531,2025-10-12,Arrangement Agreed
C100531,2025-12-02,Arrangement Broken
C100531,2026-01-21,Reminder Sent
C100531,2026-02-04,Second Reminder
C100532,2022-08-21,Reminder Sent
C100532,2022-09-04,Second Reminder
C100532,2022-09-11,Arrangement Agreed
C100532,2022-10-21,Reminder Sent
C100532,2022-10-24,Arrangement Broken
C100532,2022-11-04,Second Reminder
C100532,2023-04-21,Reminder Sent
C100532,2023-05-05,Second Reminder
C100532,2024-03-21,Reminder Sent
C100532,2025-02-21,Reminder Sent
C100532,2025-03-07,Second Reminder
C100532,2025-05-21,Reminder Sent
C100532,2025-07-21,Reminder Sent
C100532,2025-08-04,Second Reminder
C100532,2025-08-21,Reminder Sent
C100532,2025-09-04,Second Reminder
C100532,2025-09-11,Arrangement Agreed
C100532,2025-10-17,Arrangement Broken
C100532,2026-01-21,Reminder Sent
C100533,2023-09-21,Reminder Sent
C100533,2023-10-05,Second Reminder
C100533,2023-10-12,Arrangement Agreed
C100533,2023-11-21,Reminder Sent
C100533,2023-12-05,Second Reminder
C100533,2023-12-12,Arrangement Agreed
C100533,2024-01-21,Reminder Sent
C100533,2024-02-04,Second Reminder
C100533,2024-08-21,Reminder Sent
C100533,2024-09-04,Second Reminder
C100534,2022-03-21,Reminder Sent
C100534,2022-04-04,Second Reminder
C100534,2022-04-11,Arrangement Agreed
C100534,2022-05-21,Reminder Sent
C100534,2022-06-04,Second Reminder
C100534,2022-06-11,Arrangement Agreed
C100534,2023-04-21,Reminder Sent
C100534,2023-05-05,Second Reminder
C100534,2023-05-12,Arrangement Agreed
C100534,2023-10-21,Reminder Sent
C100534,2023-11-04,Second Reminder
C100534,2024-06-21,Reminder Sent
C100534,2024-07-05,Second Reminder
C100534,2024-07-12,Arrangement Agreed
C100534,2024-07-21,Reminder Sent
C100534,2024-08-04,Second Reminder
C100534,2024-12-21,Reminder Sent
C100534,2025-01-04,Second Reminder
C100534,2025-01-11,Arrangement Agreed
C100534,2025-02-21,Reminder Sent
C100535,2024-01-21,Reminder Sent
C100536,2022-02-21,Reminder Sent
C100536,2022-03-07,Second Reminder
C100536,2022-03-14,Arrangement Agreed
C100536,2025-06-21,Reminder Sent
C100536,2025-07-05,Second Reminder
C100536,2025-07-12,Arrangement Agreed
C100536,2025-08-16,Arrangement Broken
C100536,2025-09-21,Reminder Sent
C100536,2025-10-05,Second Reminder
C100536,2025-12-21,Reminder Sent
C100536,2026-01-04,Second Reminder
C100537,2022-11-21,Reminder Sent
C100537,2022-12-05,Second Reminder
C100537,2023-11-21,Reminder Sent
C100537,2024-07-21,Reminder Sent
C100537,2024-08-04,Second Reminder
C100537,2025-03-21,Reminder Sent
C100537,2025-09-21,Reminder Sent
C100537,2025-10-05,Second Reminder
C100537,2025-10-21,Reminder Sent
C100537,2025-11-04,Second Reminder
C100539,2022-11-21,Reminder Sent
C100539,2022-12-05,Second Reminder
C100539,2023-01-21,Reminder Sent
C100539,2023-02-04,Second Reminder
C100539,2023-06-21,Reminder Sent
C100539,2023-07-05,Second Reminder
C100539,2024-02-21,Reminder Sent
C100539,2024-03-06,Second Reminder
C100539,2024-12-21,Reminder Sent
C100539,2025-01-04,Second Reminder
C100539,2025-08-21,Reminder Sent
C100539,2025-09-04,Second Reminder
C100540,2022-03-21,Reminder Sent
C100540,2022-08-21,Reminder Sent
C100540,2022-09-04,Second Reminder
C100540,2023-02-21,Reminder Sent
C100540,2023-04-21,Reminder Sent
C100540,2023-05-05,Second Reminder
C100540,2024-02-21,Reminder Sent
C100540,2024-03-06,Second Reminder
C100540,2024-03-13,Arrangement Agreed
C100540,2024-03-21,Reminder Sent
C100540,2024-03-29,Arrangement Broken
C100540,2024-04-04,Second Reminder
C100540,2025-11-21,Reminder Sent
C100540,2025-12-05,Second Reminder
C100541,2022-03-21,Reminder Sent
C100541,2022-04-04,Second Reminder
C100541,2022-05-21,Reminder Sent
C100541,2022-07-21,Reminder Sent
C100541,2022-08-04,Second Reminder
C100541,2022-08-11,Arrangement Agreed
C100541,2023-04-21,Reminder Sent
C100541,2024-10-21,Reminder Sent
C100541,2024-11-04,Second Reminder
C100541,2024-11-11,Arrangement Agreed
C100541,2024-12-16,Arrangement Broken
C100543,2022-02-21,Reminder Sent
C100543,2022-03-07,Second Reminder
C100543,2022-03-14,Arrangement Agreed
C100543,2022-04-11,Arrangement Broken
C100543,2023-12-21,Reminder Sent
C100544,2024-09-21,Reminder Sent
C100544,2024-10-05,Second Reminder
C100544,2024-10-12,Arrangement Agreed
C100545,2023-05-21,Reminder Sent
C100545,2024-05-21,Reminder Sent
C100545,2024-06-04,Second Reminder
C100545,2024-06-11,Arrangement Agreed
C100545,2024-10-21,Reminder Sent
C100545,2024-12-21,Reminder Sent
C100545,2025-01-04,Second Reminder
C100545,2025-01-11,Arrangement Agreed
C100546,2022-05-21,Reminder Sent
C100546,2022-06-04,Second Reminder
C100546,2023-03-21,Reminder Sent
C100546,2023-04-04,Second Reminder
C100546,2023-06-21,Reminder Sent
C100546,2023-07-05,Second Reminder
C100546,2023-08-21,Reminder Sent
C100546,2023-09-04,Second Reminder
C100546,2024-06-21,Reminder Sent
C100546,2024-07-05,Second Reminder
C100546,2024-09-21,Reminder Sent
